Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2021-05-23 17:18:17	 187 	c1254 	6005 	 130 	 10101010 	 170 	 6123336 
2021-05-23 17:18:18	 660 	c1254 	6006 	 131 	 10101000 	 168 	 6138984 
2021-05-23 17:18:18	1081 	c1254 	6006 	 133 	 00000000 	 0 	 6142992 
2021-05-23 17:18:19	 207 	c1254 	6006 	 134 	 10101010 	 170 	 6145752 
2021-05-23 17:18:20	  47 	c1254 	6007 	 135 	 10101000 	 168 	 6155328 
2021-05-23 17:18:20	 468 	c1254 	6007 	 137 	 00000000 	 0 	 6159336 
2021-05-23 17:18:20	 575 	c1254 	6007 	 138 	 10101010 	 170 	 6160392 
2021-05-23 17:18:21	  24 	c1254 	6008 	 139 	 10101000 	 168 	 6166224 
2021-05-23 17:18:21	 277 	c1254 	6008 	 140 	 10101010 	 170 	 6168648 
2021-05-23 17:18:21	 297 	c1254 	6009 	 141 	 10101000 	 168 	 6168840 
2021-05-23 17:18:21	 482 	c1254 	6009 	 142 	 10101010 	 170 	 6170616 
2021-05-23 17:18:21	 563 	c1254 	6010 	 143 	 10101000 	 168 	 6171384 
2021-05-23 17:18:21	 984 	c1254 	6010 	 145 	 00000000 	 0 	 6175392 
2021-05-23 17:18:22	  54 	c1254 	6010 	 146 	 10101010 	 170 	 6177624 
2021-05-23 17:18:22	 252 	c1254 	6011 	 147 	 10101000 	 168 	 6179520 
2021-05-23 17:18:22	 673 	c1254 	6011 	 149 	 00000000 	 0 	 6183528 
2021-05-23 17:18:22	 906 	c1254 	6011 	 150 	 10101010 	 170 	 6185784 
2021-05-23 17:18:23	 428 	c1254 	6012 	 151 	 10101000 	 168 	 6192312 
2021-05-23 17:18:23	 849 	c1254 	6012 	 153 	 00000000 	 0 	 6196320 
2021-05-23 17:18:24	 433 	c1254 	6012 	 154 	 10101010 	 170 	 6203472 
2021-05-23 17:18:27	 299 	c1254 	6013 	 155 	 10101000 	 168 	 6235512 
2021-05-23 17:18:27	 721 	c1254 	6013 	 157 	 00000000 	 0 	 6239520 
2021-05-23 17:18:42	 437 	c1254 	6013 	 158 	 10101010 	 170 	 6403368 
2021-05-23 17:47:36	 422 	c1254 	6014 	 159 	 10101000 	 168 	 8867384 
