Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2020-05-21 17:29:26	  35 	c1256 	4313 	 252 	 10101010 	 170 	 12771104 
2020-05-21 17:29:26	 314 	c1256 	4314 	 253 	 10101000 	 168 	 12773888 
2020-05-21 17:29:26	 719 	c1256 	4314 	 255 	 00000000 	 0 	 12777896 
2020-05-21 17:29:47	 374 	c1256 	4314 	 0 	 10101010 	 170 	 13019360 
2020-05-21 17:29:50	 265 	c1256 	4315 	 1 	 11111011 	 251 	 13053248 
2020-05-21 17:29:50	 267 	c1256 	4315 	 2 	 10111010 	 186 	 13053272 
2020-05-21 17:29:50	 289 	c1256 	4315 	 3 	 11111011 	 251 	 13053488 
2020-05-21 17:29:50	 291 	c1256 	4315 	 4 	 10111010 	 186 	 13053512 
2020-05-21 17:29:50	 294 	c1256 	4315 	 5 	 11111011 	 251 	 13053536 
2020-05-21 17:29:50	 296 	c1256 	4315 	 6 	 10111010 	 186 	 13053560 
2020-05-21 17:29:50	 299 	c1256 	4315 	 7 	 11111011 	 251 	 13053584 
2020-05-21 17:29:50	 301 	c1256 	4315 	 8 	 10111010 	 186 	 13053608 
2020-05-21 17:29:50	 318 	c1256 	4315 	 9 	 11111011 	 251 	 13053776 
2020-05-21 17:29:50	 325 	c1256 	4315 	 10 	 10111010 	 186 	 13053848 
2020-05-21 17:29:50	 327 	c1256 	4315 	 11 	 11111011 	 251 	 13053872 
2020-05-21 17:29:50	 330 	c1256 	4315 	 12 	 10111010 	 186 	 13053896 
2020-05-21 17:29:50	 339 	c1256 	4315 	 13 	 11111011 	 251 	 13053992 
2020-05-21 17:29:50	 344 	c1256 	4315 	 14 	 10111010 	 186 	 13054040 
2020-05-21 17:29:50	 361 	c1256 	4315 	 15 	 11111011 	 251 	 13054208 
2020-05-21 17:29:50	 366 	c1256 	4315 	 16 	 10111010 	 186 	 13054256 
2020-05-21 17:29:50	 380 	c1256 	4315 	 17 	 11111011 	 251 	 13054400 
2020-05-21 17:29:50	 385 	c1256 	4315 	 18 	 10111010 	 186 	 13054448 
2020-05-21 17:29:50	 387 	c1256 	4315 	 19 	 11111011 	 251 	 13054472 
2020-05-21 17:29:50	 392 	c1256 	4315 	 20 	 10111010 	 186 	 13054520 
2020-05-21 17:29:50	 397 	c1256 	4315 	 21 	 11111011 	 251 	 13054568 
2020-05-21 17:29:50	 399 	c1256 	4315 	 22 	 10111010 	 186 	 13054592 
2020-05-21 17:29:50	 404 	c1256 	4315 	 23 	 11111011 	 251 	 13054640 
2020-05-21 17:29:50	 409 	c1256 	4315 	 24 	 10111010 	 186 	 13054688 
2020-05-21 17:29:50	 416 	c1256 	4315 	 25 	 11111011 	 251 	 13054760 
2020-05-21 17:29:50	 421 	c1256 	4315 	 26 	 10111010 	 186 	 13054808 
2020-05-21 17:29:50	 426 	c1256 	4315 	 27 	 11111011 	 251 	 13054856 
2020-05-21 17:29:50	 431 	c1256 	4315 	 28 	 10111010 	 186 	 13054904 
2020-05-21 17:29:50	 435 	c1256 	4315 	 29 	 11111011 	 251 	 13054952 
2020-05-21 17:29:50	 440 	c1256 	4315 	 30 	 10111010 	 186 	 13055000 
2020-05-21 17:29:50	 447 	c1256 	4315 	 31 	 11111011 	 251 	 13055072 
2020-05-21 17:29:50	 452 	c1256 	4315 	 32 	 10111010 	 186 	 13055120 
2020-05-21 17:29:50	 457 	c1256 	4315 	 33 	 11111011 	 251 	 13055168 
2020-05-21 17:29:50	 462 	c1256 	4315 	 34 	 10111010 	 186 	 13055216 
2020-05-21 17:29:50	 464 	c1256 	4315 	 35 	 11111011 	 251 	 13055240 
2020-05-21 17:29:50	 469 	c1256 	4315 	 36 	 10111010 	 186 	 13055288 
2020-05-21 17:29:50	 476 	c1256 	4315 	 37 	 11111011 	 251 	 13055360 
2020-05-21 17:29:50	 483 	c1256 	4315 	 38 	 10111010 	 186 	 13055432 
2020-05-21 17:29:50	 486 	c1256 	4315 	 39 	 11111011 	 251 	 13055456 
