Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2020-05-16 16:25:53	 682 	c1254 	3703 	 112 	 10101010 	 170 	 2887000 
2020-05-16 16:25:53	1114 	c1254 	3704 	 113 	 10101000 	 168 	 2891128 
2020-05-16 16:25:54	 375 	c1254 	3704 	 115 	 00000000 	 0 	 2895136 
2020-05-16 16:25:55	 744 	c1254 	3704 	 116 	 10101010 	 170 	 2909776 
2020-05-16 16:25:55	 922 	c1254 	3705 	 117 	 10101000 	 168 	 2911480 
2020-05-16 16:25:56	  42 	c1254 	3705 	 118 	 10101010 	 170 	 2914168 
2020-05-17 00:46:13	764 	 c1254 	 342 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2020-05-17 09:16:13	775 	 c1254 	 114 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2020-05-17 09:19:56	 319 	c1254 	3706 	 119 	 10101000 	 168 	 5672376 
2020-05-17 09:19:56	 745 	c1254 	3706 	 121 	 00000000 	 0 	 5676384 
2020-05-17 09:20:03	 951 	c1254 	3706 	 122 	 10101010 	 170 	 5755344 
2020-05-17 09:20:08	 689 	c1254 	3707 	 123 	 10101000 	 168 	 5807856 
2020-05-17 09:20:08	1115 	c1254 	3707 	 125 	 00000000 	 0 	 5811864 
2020-05-17 09:22:16	 910 	c1254 	3707 	 126 	 10101010 	 170 	 7217376 
2020-05-17 09:22:17	 171 	c1254 	3708 	 127 	 10101000 	 168 	 7221384 
2020-05-17 09:22:17	 598 	c1254 	3708 	 129 	 00000000 	 0 	 7225392 
2020-05-17 09:22:17	1130 	c1254 	3708 	 130 	 10101010 	 170 	 7230456 
2020-05-17 09:22:19	 376 	c1254 	3709 	 131 	 10101000 	 168 	 7245312 
