Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2020-05-19 17:36:28	 846 	c1254 	4248 	 120 	 10101010 	 170 	 16509256 
2020-05-19 17:36:28	 980 	c1254 	4249 	 121 	 10101000 	 168 	 16510552 
2020-05-19 17:36:29	 223 	c1254 	4249 	 122 	 10101010 	 170 	 16514512 
2020-05-19 17:36:55	 279 	c1254 	4250 	 123 	 10101000 	 168 	 31272 
2020-05-19 17:36:55	 331 	c1254 	4250 	 124 	 10101010 	 170 	 31776 
2020-05-19 17:36:58	 889 	c1254 	4251 	 125 	 10101000 	 168 	 71040 
2020-05-19 17:36:58	 936 	c1254 	4251 	 126 	 10101010 	 170 	 71496 
2020-05-20 01:46:41	855 	 c1254 	 380 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2020-05-20 08:42:47	 465 	c1254 	4252 	 127 	 10101000 	 168 	 5160048 
2020-05-20 08:42:47	 578 	c1254 	4252 	 128 	 10101010 	 170 	 5161128 
2020-05-20 08:43:06	 626 	c1254 	4253 	 129 	 10101000 	 168 	 5373456 
2020-05-20 08:43:06	 693 	c1254 	4253 	 130 	 10101010 	 170 	 5374104 
2020-05-20 08:43:10	 901 	c1254 	4254 	 131 	 10101000 	 168 	 5420688 
2020-05-20 08:43:11	 159 	c1254 	4254 	 133 	 00000000 	 0 	 5424696 
2020-05-20 08:43:12	 480 	c1254 	4254 	 134 	 10101010 	 170 	 5438952 
2020-05-20 08:51:33	 631 	c1254 	4255 	 135 	 10101000 	 168 	 11028672 
2020-05-20 08:51:33	1051 	c1254 	4255 	 137 	 00000000 	 0 	 11032680 
2020-05-20 08:51:35	 586 	c1254 	4255 	 138 	 10101010 	 170 	 11050560 
2020-05-20 08:51:35	 684 	c1254 	4256 	 139 	 10101000 	 168 	 11051496 
2020-05-20 08:51:35	1104 	c1254 	4256 	 141 	 00000000 	 0 	 11055504 
2020-05-20 08:52:58	 730 	c1254 	4256 	 142 	 10101010 	 170 	 11978040 
2020-05-20 08:52:58	 937 	c1254 	4257 	 143 	 10101000 	 168 	 11980032 
2020-05-20 08:52:58	1065 	c1254 	4257 	 144 	 10101010 	 170 	 11981256 
2020-05-20 08:52:59	 456 	c1254 	4258 	 145 	 10101000 	 168 	 11986560 
2020-05-20 08:52:59	 876 	c1254 	4258 	 147 	 00000000 	 0 	 11990568 
2020-05-20 08:53:13	 907 	c1254 	4258 	 148 	 01010101 	 85 	 12147000 
2020-05-20 08:53:13	 992 	c1254 	4259 	 149 	 01010100 	 84 	 12147816 
2020-05-20 08:53:13	1099 	c1254 	4259 	 150 	 01010101 	 85 	 12148848 
2020-05-20 08:53:14	  65 	c1254 	4260 	 151 	 01010100 	 84 	 12150072 
2020-05-20 08:53:14	  90 	c1254 	4260 	 152 	 01010101 	 85 	 12150312 
2020-05-20 08:53:14	 160 	c1254 	4260 	 153 	 11110111 	 247 	 12150984 
2020-05-20 08:53:14	 597 	c1254 	4260 	 154 	 01110101 	 117 	 12155184 
2020-05-20 08:53:14	 655 	c1254 	4260 	 155 	 01110100 	 116 	 12155736 
2020-05-20 08:53:14	 752 	c1254 	4260 	 156 	 01110101 	 117 	 12156672 
2020-05-20 08:53:14	 770 	c1254 	4261 	 157 	 01110100 	 116 	 12156840 
2020-05-20 08:53:15	  28 	c1254 	4261 	 159 	 00000000 	 0 	 12160848 
2020-05-20 08:53:25	 905 	c1254 	4261 	 160 	 00000000 	 0 	 12280824 
2020-05-20 09:04:42	 164 	c1254 	4261 	 161 	 01010101 	 85 	 3033512 
2020-05-20 09:04:42	 204 	c1254 	4262 	 162 	 11110111 	 247 	 3033896 
2020-05-20 09:04:42	 517 	c1254 	4262 	 163 	 01110101 	 117 	 3036896 
2020-05-20 09:04:42	 530 	c1254 	4262 	 164 	 11110111 	 247 	 3037016 
2020-05-20 09:04:42	 535 	c1254 	4262 	 165 	 10110110 	 182 	 3037064 
2020-05-20 09:04:42	 542 	c1254 	4262 	 166 	 10110100 	 180 	 3037136 
2020-05-20 09:04:42	 552 	c1254 	4262 	 167 	 01110101 	 117 	 3037232 
2020-05-20 09:04:42	 858 	c1254 	4263 	 168 	 01110100 	 116 	 3040160 
2020-05-20 09:04:42	 888 	c1254 	4263 	 169 	 01110101 	 117 	 3040448 
2020-05-20 09:04:42	 943 	c1254 	4263 	 170 	 11110111 	 247 	 3040976 
2020-05-20 09:04:42	 966 	c1254 	4263 	 171 	 01110101 	 117 	 3041192 
2020-05-20 09:04:42	1146 	c1254 	4263 	 172 	 11110111 	 247 	 3042920 
2020-05-20 09:04:43	 506 	c1254 	4263 	 173 	 01110101 	 117 	 3047912 
2020-05-20 09:04:43	 519 	c1254 	4263 	 174 	 11110111 	 247 	 3048032 
2020-05-20 09:04:43	 586 	c1254 	4263 	 175 	 01110101 	 117 	 3048680 
2020-05-20 09:04:43	 589 	c1254 	4263 	 176 	 01110100 	 116 	 3048704 
2020-05-20 09:04:43	1010 	c1254 	4263 	 178 	 00000000 	 0 	 3052712 
2020-05-20 09:04:54	 759 	c1254 	4263 	 179 	 00000000 	 0 	 3172688 
2020-05-20 09:04:57	 847 	c1254 	4263 	 180 	 10101010 	 170 	 3206888 
2020-05-20 09:04:57	 885 	c1254 	4264 	 181 	 11111011 	 251 	 3207248 
2020-05-20 09:04:58	 939 	c1254 	4264 	 182 	 01111001 	 121 	 3218888 
2020-05-20 09:04:58	 946 	c1254 	4264 	 183 	 01111000 	 120 	 3218960 
2020-05-20 09:04:59	 206 	c1254 	4264 	 185 	 00000000 	 0 	 3222968 
2020-05-20 09:05:58	 694 	c1254 	4264 	 186 	 01010101 	 85 	 3883880 
2020-05-20 09:05:58	1030 	c1254 	4265 	 187 	 01010100 	 84 	 3887096 
2020-05-20 09:05:59	 290 	c1254 	4265 	 189 	 00000000 	 0 	 3891104 
2020-05-20 09:06:12	 901 	c1254 	4265 	 190 	 01010101 	 85 	 4041560 
2020-05-20 09:06:12	 944 	c1254 	4266 	 191 	 11110111 	 247 	 4041968 
2020-05-20 09:06:13	 539 	c1254 	4266 	 192 	 01110101 	 117 	 4049216 
2020-05-20 09:06:13	 559 	c1254 	4266 	 193 	 01110100 	 116 	 4049408 
2020-05-20 09:06:13	 589 	c1254 	4266 	 194 	 01110101 	 117 	 4049696 
2020-05-20 09:06:13	 970 	c1254 	4266 	 195 	 11110111 	 247 	 4053344 
2020-05-20 09:06:14	 480 	c1254 	4266 	 196 	 01110101 	 117 	 4059776 
2020-05-20 09:06:14	 728 	c1254 	4266 	 197 	 11110111 	 247 	 4062152 
2020-05-20 09:06:14	 819 	c1254 	4266 	 198 	 01110101 	 117 	 4063016 
2020-05-20 09:06:14	 944 	c1254 	4266 	 199 	 01110100 	 116 	 4064216 
2020-05-20 09:06:15	 203 	c1254 	4266 	 201 	 00000000 	 0 	 4068224 
2020-05-20 09:06:16	 894 	c1254 	4266 	 202 	 01010101 	 85 	 4085984 
2020-05-20 09:06:16	 959 	c1254 	4267 	 203 	 11110111 	 247 	 4086608 
2020-05-20 09:06:17	 264 	c1254 	4267 	 204 	 01110101 	 117 	 4091072 
2020-05-20 09:06:17	 751 	c1254 	4267 	 205 	 11110111 	 247 	 4095728 
2020-05-20 09:06:18	   2 	c1254 	4267 	 206 	 01110101 	 117 	 4099688 
2020-05-20 09:06:18	 198 	c1254 	4267 	 207 	 01110100 	 116 	 4101560 
2020-05-20 09:06:18	 619 	c1254 	4267 	 209 	 00000000 	 0 	 4105568 
2020-05-20 09:06:22	 685 	c1254 	4267 	 210 	 01010101 	 85 	 4150712 
2020-05-20 09:06:22	 735 	c1254 	4268 	 211 	 11110111 	 247 	 4151192 
2020-05-20 09:06:23	 333 	c1254 	4268 	 212 	 01110101 	 117 	 4158464 
2020-05-20 09:06:23	 373 	c1254 	4268 	 213 	 01110100 	 116 	 4158848 
2020-05-20 09:06:23	 794 	c1254 	4268 	 215 	 00000000 	 0 	 4162856 
2020-05-20 09:06:34	 544 	c1254 	4268 	 216 	 00000000 	 0 	 4282832 
2020-05-20 09:06:45	 510 	c1254 	4268 	 217 	 01010101 	 85 	 4404800 
2020-05-20 09:06:45	 861 	c1254 	4269 	 218 	 11110111 	 247 	 4408160 
2020-05-20 09:06:46	 557 	c1254 	4269 	 219 	 01110101 	 117 	 4416368 
